               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.029137,             0.01332,           0.0066324,             0.87392,             0.80604,             0.87103,              0.6342,            0.023056,           0.0046094,           0.0036507,           0.0063865,           0.0063865,           0.0063865
                  75,            0.027938,             0.01342,           0.0077771,             0.87267,              0.7935,             0.86699,             0.63914,            0.022749,           0.0046238,            0.004029,            0.006337,            0.006337,            0.006337
                  76,            0.028671,            0.013372,            0.008178,             0.86623,             0.79922,             0.86584,             0.63462,            0.023327,           0.0046217,           0.0037017,           0.0062875,           0.0062875,           0.0062875
                  77,            0.029761,            0.013663,           0.0069227,             0.84953,             0.81181,             0.86181,             0.63108,            0.023278,           0.0045496,            0.003661,            0.006238,            0.006238,            0.006238
                  78,             0.03062,            0.013669,           0.0073477,              0.8538,             0.82024,             0.86396,             0.63221,            0.023254,           0.0046541,           0.0035461,           0.0061885,           0.0061885,           0.0061885
                  79,             0.02992,            0.013599,           0.0076992,             0.86938,             0.81461,             0.87697,             0.64695,            0.022941,           0.0046765,           0.0033713,            0.006139,            0.006139,            0.006139
                  80,            0.029735,            0.013503,           0.0072958,             0.86868,             0.81587,             0.86889,             0.64379,            0.022503,           0.0047159,           0.0035726,           0.0060895,           0.0060895,           0.0060895
                  81,            0.028785,            0.013367,            0.006733,             0.86773,             0.82312,             0.86883,              0.6455,            0.022813,           0.0046863,           0.0033995,             0.00604,             0.00604,             0.00604
                  82,            0.028507,            0.013296,           0.0062282,             0.84857,             0.83025,             0.87206,             0.64685,            0.022599,            0.004659,           0.0038138,           0.0059905,           0.0059905,           0.0059905
                  83,            0.028826,            0.013416,           0.0072289,             0.85712,             0.82423,             0.87853,             0.64968,             0.02251,           0.0046442,           0.0036318,            0.005941,            0.005941,            0.005941
                  84,            0.029606,            0.013439,           0.0069266,             0.86162,             0.80691,             0.86408,             0.65006,            0.022488,           0.0046473,           0.0041739,           0.0058915,           0.0058915,           0.0058915
                  85,            0.029287,            0.013173,           0.0064001,              0.8414,             0.82992,             0.87106,             0.65194,            0.022439,           0.0045853,             0.00403,            0.005842,            0.005842,            0.005842
                  86,            0.029161,            0.013426,           0.0074536,             0.87276,              0.8183,             0.87495,             0.65484,            0.022831,           0.0045388,           0.0037881,           0.0057925,           0.0057925,           0.0057925
                  87,            0.028009,            0.012894,            0.007428,             0.85011,             0.84142,             0.87164,             0.65719,            0.022559,           0.0045437,            0.003761,            0.005743,            0.005743,            0.005743
                  88,            0.028344,            0.013011,           0.0072165,             0.86509,             0.81577,             0.87617,              0.6667,            0.022268,           0.0045657,           0.0035861,           0.0056935,           0.0056935,           0.0056935
                  89,            0.028967,            0.013088,           0.0067991,             0.86577,              0.8198,              0.8825,             0.66967,             0.02206,           0.0045589,             0.00356,            0.005644,            0.005644,            0.005644
                  90,            0.028219,            0.013102,           0.0063969,             0.80884,             0.85405,             0.87438,             0.67081,            0.021887,           0.0044859,           0.0038339,           0.0055945,           0.0055945,           0.0055945
                  91,            0.028489,            0.012845,           0.0064789,             0.83709,              0.8316,             0.87176,             0.66737,            0.021851,           0.0045014,           0.0036655,            0.005545,            0.005545,            0.005545
                  92,            0.027473,            0.012976,           0.0066713,             0.85948,             0.81565,             0.86871,             0.66699,            0.021639,           0.0045099,           0.0036597,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026955,            0.012909,           0.0059007,             0.85835,             0.84691,             0.88006,             0.66998,            0.021532,           0.0045176,           0.0034642,            0.005446,            0.005446,            0.005446
                  94,            0.028177,            0.012999,           0.0057703,             0.84354,             0.85414,             0.88391,             0.67631,            0.021694,           0.0044761,           0.0032952,           0.0053965,           0.0053965,           0.0053965
                  95,            0.028656,            0.012953,           0.0064283,             0.84247,             0.85114,             0.88443,             0.67466,            0.021652,           0.0044597,           0.0032312,            0.005347,            0.005347,            0.005347
                  96,            0.026367,            0.012436,           0.0055792,             0.85087,             0.84698,             0.88326,             0.67544,            0.021646,           0.0044383,           0.0033973,           0.0052975,           0.0052975,           0.0052975
                  97,            0.027593,            0.012846,           0.0064823,             0.86642,             0.83828,             0.88204,             0.67275,            0.021661,           0.0043803,           0.0037457,            0.005248,            0.005248,            0.005248
                  98,            0.027265,             0.01265,           0.0050494,             0.87157,             0.83489,             0.88252,             0.66952,            0.021742,           0.0043942,           0.0041062,           0.0051985,           0.0051985,           0.0051985
                  99,            0.026562,            0.012648,           0.0053847,             0.86891,             0.84652,             0.88366,             0.67649,            0.021795,           0.0043962,           0.0041745,            0.005149,            0.005149,            0.005149
                 100,            0.027272,            0.012606,           0.0052301,             0.87728,             0.83601,             0.88306,             0.67711,            0.021893,           0.0043976,           0.0043465,           0.0050995,           0.0050995,           0.0050995
                 101,            0.027294,            0.012715,           0.0066757,             0.88554,             0.83282,             0.88983,             0.67637,            0.021914,             0.00439,           0.0044412,             0.00505,             0.00505,             0.00505
                 102,            0.028353,            0.012716,           0.0064792,             0.83971,             0.86059,             0.88639,             0.67642,            0.021746,           0.0043634,           0.0042432,           0.0050005,           0.0050005,           0.0050005
                 103,            0.027952,            0.012721,           0.0067357,             0.86145,             0.85476,             0.88952,             0.67936,            0.021608,           0.0043573,           0.0040389,            0.004951,            0.004951,            0.004951
                 104,            0.027572,            0.012819,           0.0065835,             0.83809,             0.87083,             0.88954,             0.67657,            0.021678,           0.0043946,           0.0042044,           0.0049015,           0.0049015,           0.0049015
                 105,            0.027131,            0.012736,            0.005196,             0.85401,             0.86644,             0.89458,             0.68068,            0.021909,           0.0044025,           0.0041808,            0.004852,            0.004852,            0.004852
                 106,            0.026369,            0.012429,           0.0053823,             0.88503,             0.84596,             0.89953,             0.68407,            0.022005,           0.0043991,             0.00401,           0.0048025,           0.0048025,           0.0048025
                 107,            0.026579,            0.012343,           0.0059563,             0.89306,             0.84686,             0.89379,             0.68214,            0.022062,           0.0044171,            0.003854,            0.004753,            0.004753,            0.004753
                 108,            0.026341,            0.012427,           0.0059793,             0.87907,             0.85113,             0.89484,             0.67989,            0.022019,           0.0044337,           0.0039094,           0.0047035,           0.0047035,           0.0047035
                 109,            0.025946,            0.012426,           0.0061318,             0.86498,             0.86016,             0.89446,             0.68274,            0.021993,           0.0044307,           0.0041296,            0.004654,            0.004654,            0.004654
                 110,            0.027176,             0.01246,           0.0057391,             0.88462,             0.85742,             0.89633,             0.68283,            0.021997,           0.0044441,           0.0041547,           0.0046045,           0.0046045,           0.0046045
                 111,            0.025957,            0.012288,           0.0059042,             0.89031,             0.85708,             0.89749,             0.68098,             0.02196,           0.0044617,            0.004093,            0.004555,            0.004555,            0.004555
                 112,            0.026817,            0.012312,           0.0050944,             0.89351,             0.84522,             0.89701,             0.68052,            0.021905,           0.0044689,           0.0038705,           0.0045055,           0.0045055,           0.0045055
                 113,            0.026297,            0.012463,           0.0057852,             0.87908,             0.85379,              0.8967,             0.68216,            0.021842,           0.0044617,           0.0038503,            0.004456,            0.004456,            0.004456
                 114,            0.026292,            0.012348,           0.0060614,             0.87694,             0.86483,             0.89773,             0.68581,            0.021704,           0.0044574,           0.0038438,           0.0044065,           0.0044065,           0.0044065
                 115,             0.02552,            0.012171,            0.005053,             0.87576,              0.8689,             0.89653,             0.68407,            0.021681,           0.0044468,           0.0038971,            0.004357,            0.004357,            0.004357
                 116,            0.026124,            0.012196,           0.0064859,             0.86849,             0.87386,             0.89607,             0.68561,            0.021668,           0.0044493,           0.0040596,           0.0043075,           0.0043075,           0.0043075
                 117,              0.0263,            0.012125,           0.0053452,             0.86849,             0.87217,             0.89623,             0.68465,            0.021516,           0.0044378,           0.0040655,            0.004258,            0.004258,            0.004258
                 118,            0.026091,            0.012134,           0.0048856,             0.86315,             0.86109,             0.89382,              0.6872,            0.021393,           0.0044183,           0.0039192,           0.0042085,           0.0042085,           0.0042085
                 119,            0.025426,            0.012039,           0.0059567,             0.87164,             0.85404,             0.89281,             0.68612,            0.021336,           0.0044041,           0.0038192,            0.004159,            0.004159,            0.004159
                 120,            0.025472,            0.012039,           0.0055983,             0.86454,             0.86269,             0.89361,             0.68606,            0.021317,           0.0043822,           0.0037329,           0.0041095,           0.0041095,           0.0041095
                 121,            0.025268,            0.012086,           0.0052391,             0.87889,             0.85202,             0.89195,              0.6875,            0.021323,           0.0043778,           0.0036413,             0.00406,             0.00406,             0.00406
                 122,            0.026406,            0.012139,            0.004932,              0.8883,             0.84405,              0.8917,             0.68804,             0.02136,           0.0043704,           0.0035505,           0.0040105,           0.0040105,           0.0040105
                 123,            0.025763,            0.011894,           0.0054764,             0.87903,             0.85594,              0.8896,             0.68598,            0.021387,           0.0043614,            0.003474,            0.003961,            0.003961,            0.003961
                 124,            0.024881,            0.012058,           0.0050895,             0.88093,             0.84839,             0.88965,             0.68609,            0.021397,           0.0043632,           0.0035083,           0.0039115,           0.0039115,           0.0039115
                 125,            0.025937,            0.011874,           0.0046672,             0.85395,              0.8657,             0.89153,              0.6849,            0.021425,           0.0043591,           0.0035591,            0.003862,            0.003862,            0.003862
                 126,            0.025432,            0.011763,           0.0042624,             0.85592,             0.86586,             0.89229,             0.68786,            0.021409,            0.004357,           0.0035929,           0.0038125,           0.0038125,           0.0038125
                 127,            0.025594,            0.011969,           0.0048193,              0.8552,             0.86378,             0.89077,             0.68587,            0.021401,           0.0043594,            0.003682,            0.003763,            0.003763,            0.003763
                 128,            0.025639,            0.012096,           0.0052861,             0.85522,             0.86331,              0.8927,             0.68615,            0.021438,           0.0043656,           0.0036977,           0.0037135,           0.0037135,           0.0037135
                 129,            0.025385,            0.011882,           0.0048983,             0.84959,             0.86767,              0.8914,             0.68615,            0.021428,           0.0043677,           0.0037431,            0.003664,            0.003664,            0.003664
                 130,            0.024361,            0.011989,           0.0046535,             0.84583,              0.8708,             0.89239,             0.68547,            0.021426,           0.0043667,           0.0037352,           0.0036145,           0.0036145,           0.0036145
                 131,            0.025971,             0.01194,           0.0043845,             0.84509,             0.87269,             0.89238,              0.6846,            0.021405,           0.0043624,           0.0037173,            0.003565,            0.003565,            0.003565
                 132,            0.025976,            0.012062,           0.0043031,             0.86925,             0.85865,             0.89155,             0.68696,            0.021388,           0.0043664,           0.0037392,           0.0035155,           0.0035155,           0.0035155
                 133,            0.025325,            0.011878,            0.004745,             0.86492,             0.85665,             0.89072,             0.68784,            0.021367,           0.0043612,           0.0037601,            0.003466,            0.003466,            0.003466
                 134,            0.025328,            0.011893,           0.0055164,             0.86338,             0.85969,             0.89008,             0.68839,            0.021323,           0.0043549,           0.0037962,           0.0034165,           0.0034165,           0.0034165
                 135,            0.024957,            0.011608,           0.0039609,             0.85695,             0.86313,             0.89008,             0.68892,             0.02129,           0.0043445,            0.003781,            0.003367,            0.003367,            0.003367
                 136,            0.025385,            0.011583,           0.0043377,             0.85909,             0.86221,             0.89038,             0.68957,            0.021254,           0.0043412,           0.0037933,           0.0033175,           0.0033175,           0.0033175
                 137,            0.024299,            0.011506,           0.0041852,             0.87338,             0.85325,             0.89159,             0.69128,            0.021214,            0.004334,           0.0038293,            0.003268,            0.003268,            0.003268
                 138,            0.024545,            0.011532,           0.0038419,             0.87204,             0.84584,             0.89117,             0.69214,            0.021174,           0.0043292,           0.0038664,           0.0032185,           0.0032185,           0.0032185
                 139,             0.02342,            0.011551,           0.0039265,             0.86644,             0.85815,             0.89245,             0.69394,            0.021127,           0.0043227,           0.0039071,            0.003169,            0.003169,            0.003169
                 140,            0.024338,            0.011387,            0.004597,              0.8723,             0.85002,             0.89224,             0.69573,            0.021088,           0.0043181,           0.0039402,           0.0031195,           0.0031195,           0.0031195
                 141,            0.024419,            0.011455,           0.0039618,             0.87775,             0.84277,             0.89138,             0.69751,            0.021063,           0.0043178,           0.0040031,             0.00307,             0.00307,             0.00307
                 142,             0.02324,            0.011338,           0.0043601,             0.87747,             0.84655,             0.89156,             0.69685,            0.021054,           0.0043163,           0.0040465,           0.0030205,           0.0030205,           0.0030205
                 143,             0.02449,            0.011598,           0.0042993,             0.89169,             0.83715,             0.89154,             0.69556,            0.021023,           0.0043148,           0.0040939,            0.002971,            0.002971,            0.002971
                 144,            0.023808,            0.011278,           0.0039411,             0.87789,             0.83756,             0.88583,             0.69387,            0.021002,           0.0043107,           0.0041064,           0.0029215,           0.0029215,           0.0029215
                 145,            0.024916,            0.011742,            0.004359,             0.86428,             0.84873,               0.885,             0.69289,            0.020996,           0.0043083,           0.0041094,            0.002872,            0.002872,            0.002872
                 146,             0.02365,            0.011218,           0.0044282,             0.83795,             0.87469,             0.88539,             0.69325,            0.020988,           0.0043026,           0.0041129,           0.0028225,           0.0028225,           0.0028225
                 147,             0.02482,            0.011457,           0.0040347,             0.83913,             0.88029,             0.88597,             0.69509,            0.020968,           0.0042995,           0.0041204,            0.002773,            0.002773,            0.002773
                 148,            0.024685,            0.011495,           0.0038156,             0.84221,             0.88028,             0.88692,             0.69572,            0.020941,           0.0042932,           0.0041406,           0.0027235,           0.0027235,           0.0027235
                 149,            0.023389,            0.011645,            0.004358,             0.84358,             0.87826,             0.88641,             0.69525,            0.020932,           0.0042921,           0.0041389,            0.002674,            0.002674,            0.002674
