               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,             0.02489,            0.011527,           0.0018561,             0.94831,              0.9075,             0.93765,             0.78789,            0.013897,           0.0035642,          0.00010424,            0.006304,            0.006304,            0.006304
                 114,             0.02477,            0.011548,           0.0020933,              0.9515,             0.90496,             0.93787,             0.78849,            0.013865,           0.0035595,          0.00010489,            0.006271,            0.006271,            0.006271
                 115,             0.02432,            0.011447,           0.0015231,             0.94593,             0.90937,             0.93685,             0.78817,            0.013827,           0.0035515,          0.00010446,            0.006238,            0.006238,            0.006238
                 116,            0.024401,            0.011344,           0.0015525,             0.94942,             0.90879,             0.93742,             0.78731,            0.013791,           0.0035426,          0.00010341,            0.006205,            0.006205,            0.006205
                 117,            0.024663,            0.011318,           0.0017581,             0.95154,             0.90867,             0.93827,             0.78742,            0.013758,           0.0035379,          0.00010239,            0.006172,            0.006172,            0.006172
                 118,            0.024616,            0.011289,           0.0015805,              0.9495,             0.90951,             0.93897,             0.78816,            0.013769,           0.0035342,          0.00010179,            0.006139,            0.006139,            0.006139
                 119,            0.024702,            0.011694,           0.0020115,             0.93957,             0.92098,             0.93951,               0.788,            0.013744,           0.0035321,          0.00010108,            0.006106,            0.006106,            0.006106
                 120,            0.024927,            0.011475,           0.0017542,             0.94562,             0.92086,             0.93996,             0.78874,            0.013722,           0.0035325,          9.9993e-05,            0.006073,            0.006073,            0.006073
                 121,            0.025139,            0.011473,           0.0019082,             0.94269,             0.92226,              0.9406,             0.78918,            0.013709,           0.0035275,          9.9718e-05,             0.00604,             0.00604,             0.00604
                 122,            0.024677,            0.011315,           0.0015788,             0.94098,             0.92436,             0.93973,             0.78906,            0.013703,           0.0035242,          0.00010021,            0.006007,            0.006007,            0.006007
                 123,            0.024267,            0.011148,           0.0014593,              0.9387,             0.92226,             0.93963,             0.78804,            0.013677,           0.0035238,          9.9397e-05,            0.005974,            0.005974,            0.005974
                 124,            0.024228,            0.011267,           0.0014525,              0.9375,             0.92226,             0.93984,              0.7891,             0.01365,           0.0035177,          9.8462e-05,            0.005941,            0.005941,            0.005941
                 125,            0.023921,            0.011049,            0.001161,             0.93712,             0.92226,             0.93975,             0.79049,            0.013637,            0.003511,          9.8052e-05,            0.005908,            0.005908,            0.005908
