               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.032211,            0.014791,           0.0029773,             0.88778,             0.85336,             0.89422,             0.66235,            0.019642,           0.0044393,           0.0001672,           0.0090694,           0.0090694,           0.0090694
                  96,            0.032671,            0.014817,           0.0033067,             0.88177,             0.85616,             0.89357,              0.6613,            0.019606,           0.0044331,          0.00016851,           0.0090595,           0.0090595,           0.0090595
                  97,            0.033514,            0.014751,           0.0031459,             0.89228,             0.84947,             0.89241,             0.66469,            0.019571,           0.0044388,          0.00016742,           0.0090496,           0.0090496,           0.0090496
                  98,            0.032292,            0.014717,           0.0032246,             0.88219,             0.85868,               0.893,             0.66659,            0.019486,           0.0044362,          0.00016423,           0.0090397,           0.0090397,           0.0090397
                  99,            0.032453,            0.014754,           0.0039608,              0.8825,             0.85675,             0.89258,             0.66614,            0.019389,           0.0044491,          0.00015906,           0.0090298,           0.0090298,           0.0090298
                 100,            0.031481,            0.014579,           0.0034646,             0.87785,             0.86631,             0.89266,              0.6658,            0.019296,           0.0044283,          0.00015675,           0.0090199,           0.0090199,           0.0090199
                 101,            0.032165,            0.014824,           0.0031745,             0.88472,             0.86873,             0.89316,             0.66336,            0.019353,           0.0044121,          0.00015719,             0.00901,             0.00901,             0.00901
                 102,            0.032216,            0.014622,           0.0027406,             0.88717,             0.86451,             0.89342,             0.66123,             0.01948,           0.0044365,           0.0001721,           0.0090001,           0.0090001,           0.0090001
                 103,            0.031734,            0.014589,           0.0030724,             0.89231,             0.85457,             0.89284,             0.66412,            0.019403,           0.0044428,          0.00017812,           0.0089902,           0.0089902,           0.0089902
                 104,             0.03157,            0.014315,            0.003274,             0.89506,             0.84204,             0.89177,             0.66705,            0.019338,           0.0044364,          0.00017811,           0.0089803,           0.0089803,           0.0089803
