               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.011163,           0.0082065,           0.0006189,             0.97951,             0.93375,             0.95522,             0.87078,           0.0087842,            0.004924,           0.0002296,           0.0063148,           0.0063148,           0.0063148
                 133,            0.011212,           0.0081938,          0.00064263,             0.97977,             0.93307,             0.95555,             0.87037,           0.0087697,           0.0049217,           0.0002279,           0.0062781,           0.0062781,           0.0062781
                 134,            0.011235,           0.0081268,          0.00061604,             0.97981,             0.93319,              0.9553,             0.87074,           0.0087563,           0.0049178,          0.00022663,           0.0062414,           0.0062414,           0.0062414
                 135,            0.011083,           0.0081968,          0.00062415,             0.97968,             0.93381,             0.95542,             0.87108,           0.0087386,           0.0049145,          0.00022466,           0.0062047,           0.0062047,           0.0062047
                 136,            0.011038,           0.0080233,          0.00059725,             0.97939,             0.93378,             0.95581,             0.87149,           0.0087177,           0.0049096,          0.00022279,            0.006168,            0.006168,            0.006168
                 137,            0.011103,           0.0080157,          0.00060592,             0.97925,             0.93374,             0.95597,             0.87155,            0.008701,           0.0049067,          0.00022098,           0.0061314,           0.0061314,           0.0061314
                 138,            0.010824,           0.0080024,          0.00061759,             0.97905,             0.93422,             0.95558,             0.87131,           0.0086834,           0.0049056,            0.000219,           0.0060947,           0.0060947,           0.0060947
                 139,            0.011001,           0.0080923,          0.00056911,             0.97779,             0.93449,             0.95553,              0.8724,           0.0086754,           0.0049025,          0.00021693,            0.006058,            0.006058,            0.006058
                 140,            0.010989,           0.0080902,          0.00063338,             0.97726,             0.93453,             0.95504,             0.87248,           0.0086613,           0.0048992,          0.00021511,           0.0060213,           0.0060213,           0.0060213
                 141,            0.011089,           0.0080432,          0.00056409,             0.97747,             0.93454,             0.95563,             0.87258,           0.0086477,           0.0048958,          0.00021332,           0.0059846,           0.0059846,           0.0059846
                 142,            0.010879,           0.0080539,          0.00057649,             0.97786,             0.93468,             0.95618,             0.87334,           0.0086307,            0.004891,          0.00021134,            0.005948,            0.005948,            0.005948
                 143,             0.01095,           0.0078891,          0.00059881,             0.97785,             0.93486,              0.9558,             0.87378,           0.0086188,           0.0048899,          0.00020959,           0.0059113,           0.0059113,           0.0059113
                 144,            0.010885,           0.0079716,          0.00055815,             0.97784,             0.93453,             0.95589,             0.87382,           0.0086065,           0.0048855,           0.0002083,           0.0058746,           0.0058746,           0.0058746
                 145,            0.010752,           0.0080171,          0.00055987,             0.97782,             0.93466,             0.95588,              0.8744,           0.0085908,           0.0048825,          0.00020636,           0.0058379,           0.0058379,           0.0058379
                 146,             0.01075,           0.0078878,          0.00063857,             0.97611,             0.93288,              0.9562,             0.87432,           0.0085788,           0.0048783,          0.00020501,           0.0058012,           0.0058012,           0.0058012
                 147,            0.010679,           0.0079079,          0.00060099,             0.97626,             0.93295,             0.95625,             0.87405,            0.008562,           0.0048767,          0.00020327,           0.0057645,           0.0057645,           0.0057645
                 148,            0.010664,           0.0078481,          0.00054762,             0.97655,             0.93209,             0.95609,             0.87417,           0.0085526,           0.0048756,          0.00020162,           0.0057279,           0.0057279,           0.0057279
                 149,            0.010676,           0.0079168,          0.00060733,             0.97669,             0.93259,             0.95641,             0.87417,           0.0085455,           0.0048724,          0.00020012,           0.0056912,           0.0056912,           0.0056912
                 150,            0.010559,           0.0078114,          0.00061686,             0.97701,             0.93289,             0.95625,             0.87391,           0.0085296,           0.0048677,          0.00019896,           0.0056545,           0.0056545,           0.0056545
                 151,            0.010533,           0.0077337,          0.00054754,             0.97775,             0.93286,             0.95542,             0.87401,           0.0085241,           0.0048621,          0.00019766,           0.0056178,           0.0056178,           0.0056178
